3356,12859,2007-02-04 00:30:11.0,0,1,2007-01-06 08:28:36.0,0
7992,5769,2007-01-13 17:34:39.0,1,1,2007-01-13 17:34:39.0,0
6539,19092,2007-02-04 00:35:40.0,1,25,2007-01-07 00:26:41.0,0
3356,19817,2007-02-04 00:33:11.0,1,1,2007-01-07 00:25:33.0,0
286,15747,2007-02-03 22:41:09.0,0,1,2007-01-06 22:35:38.0,0
24454,9237,2007-01-24 15:57:03.0,3,3,2007-01-09 05:52:59.0,0
12968,35275,2007-01-20 02:38:27.0,1,1,2007-01-06 10:58:59.0,0
6517,22136,2007-02-03 19:23:00.0,1,1,2007-01-06 09:59:50.0,0
22773,31799,2007-02-03 18:37:48.0,0,1,2007-01-06 20:31:04.0,0
17557,38193,2007-01-31 05:14:05.0,1,1,2007-01-06 02:42:33.0,0
174,35913,2007-02-03 16:59:03.0,0,1,2007-01-05 21:15:00.0,0
7132,8151,2007-02-04 00:35:00.0,1,1,2007-01-06 23:54:57.0,0
5392,12637,2007-02-03 21:41:14.0,0,1,2007-01-06 21:24:43.0,0
719,10910,2007-02-03 06:42:54.0,1,1,2007-01-24 05:56:39.0,0
32867,701,2007-02-03 05:25:03.0,2,4,2007-01-05 13:08:06.0,0
702,9041,2007-02-02 13:25:29.0,3,3,2007-01-03 01:35:27.0,0
20676,25102,2007-01-03 15:08:45.0,14,14,2007-01-03 15:08:45.0,0
9153,8457,2007-02-03 04:17:27.0,1,1,2007-01-06 20:21:32.0,0
8481,1299,2007-01-22 10:19:09.0,1,1,2007-01-22 10:19:09.0,0
16086,34263,2007-02-03 23:52:43.0,0,1,2007-01-06 19:20:22.0,0
3491,29761,2007-02-03 21:57:20.0,0,1,2007-01-06 23:07:47.0,0
12588,702,2007-01-05 18:55:18.0,7,7,2007-01-05 18:55:18.0,0
25208,29656,2007-02-03 12:52:04.0,0,1,2007-01-06 22:47:07.0,0
1239,30117,2007-02-03 21:51:22.0,1,1,2007-01-06 23:42:46.0,0
6539,11468,2007-02-03 22:53:13.0,0,1,2007-01-07 00:03:27.0,0
6848,11657,2007-01-24 04:47:19.0,24,24,2007-01-24 04:47:19.0,0
174,35908,2007-02-03 23:02:53.0,0,1,2007-01-06 23:43:03.0,0
1299,39354,2007-02-01 09:05:12.0,1,12,2007-01-27 04:16:03.0,0
23005,701,2007-01-03 19:53:40.0,1,17,2007-01-05 22:35:33.0,0
5400,34828,2007-02-03 21:52:05.0,0,1,2007-01-07 00:26:51.0,0
790,3257,2007-02-03 14:57:18.0,6,17,2007-01-02 19:05:30.0,0
1790,6367,2007-01-19 14:27:02.0,0,1,2007-01-19 14:27:02.0,0
101,2152,2007-01-08 20:48:26.0,18,28,2007-01-08 20:48:26.0,0
1239,32183,2007-02-03 05:50:13.0,1,1,2007-01-02 18:24:13.0,0
11537,32440,2007-02-03 22:48:50.0,2,6,2007-01-06 23:15:52.0,0
8788,29508,2007-02-03 20:29:04.0,1,9,2007-01-06 23:10:01.0,0
4637,7482,2007-02-03 23:41:29.0,1,1,2007-01-06 22:50:30.0,0
701,23354,2007-02-03 16:18:35.0,0,1,2007-01-06 21:06:56.0,0
1239,5650,2007-02-04 00:33:10.0,1,24,2007-01-07 00:32:06.0,0
3257,11456,2007-01-31 04:35:53.0,1,1,2007-01-21 20:22:20.0,0
14191,3602,2007-02-01 16:46:41.0,1,1,2007-01-05 12:33:24.0,0
12353,38993,2007-01-12 07:56:53.0,1,1,2007-01-12 07:56:53.0,0
3267,9111,2007-02-03 19:31:11.0,1,1,2007-01-06 21:46:21.0,0
2856,34332,2007-02-03 18:22:22.0,0,1,2007-01-06 21:36:42.0,0
12502,24766,2007-02-02 20:25:58.0,0,1,2007-01-04 08:19:31.0,0
27365,7018,2007-01-17 17:18:05.0,7,7,2007-01-18 03:56:04.0,0
5511,8657,2007-02-03 23:48:16.0,1,38,2007-01-06 05:23:24.0,0
13249,35412,2007-02-03 19:41:03.0,0,1,2007-01-06 23:09:26.0,0
20485,35828,2007-02-01 06:49:16.0,1,1,2007-01-18 17:38:41.0,0
174,2711,2007-02-04 00:22:18.0,1,1,2007-01-07 00:29:14.0,0
1120,6830,2007-02-03 15:28:47.0,0,8,2007-01-06 21:05:10.0,0
6461,9036,2007-01-15 22:12:55.0,0,1,2007-01-10 03:26:52.0,0
8866,1273,2007-02-03 15:57:33.0,1,1,2007-01-03 18:42:13.0,0
1239,14466,2007-02-01 21:20:55.0,1,1,2007-01-04 07:48:55.0,0
12874,31728,2007-02-03 15:25:58.0,1,1,2007-01-06 22:05:17.0,0
3561,27173,2007-01-29 22:37:44.0,1,1,2007-01-06 13:04:49.0,0
13228,33997,2007-02-03 22:25:11.0,1,1,2007-01-06 23:52:16.0,0
4800,30362,2007-01-12 23:54:19.0,1,1,2007-01-06 22:58:35.0,0
9116,15445,2007-01-30 11:15:29.0,1,1,2007-01-06 18:47:49.0,0
852,25689,2007-02-03 17:38:01.0,1,3,2007-01-27 09:41:01.0,0
8220,25289,2007-01-17 17:26:36.0,0,13,2007-01-06 21:39:26.0,0
812,14453,2007-02-03 23:16:43.0,0,2,2007-01-06 05:37:26.0,0
4713,9621,2007-01-23 06:06:50.0,0,1,2007-01-04 10:25:33.0,0
6517,19579,2007-01-16 16:42:44.0,0,1,2007-01-06 04:51:05.0,0
3549,34444,2007-02-03 22:48:37.0,1,2,2007-01-07 00:24:28.0,0
6423,26569,2007-02-03 21:30:06.0,0,1,2007-01-06 05:35:12.0,0
3356,14178,2007-02-04 00:12:09.0,1,1,2007-01-07 00:08:18.0,0
3209,1273,2007-01-12 17:12:59.0,1,174,2007-01-07 00:30:32.0,0
8928,25525,2007-02-03 13:40:27.0,0,1,2007-01-03 14:46:55.0,0
25525,3320,2007-01-05 19:04:51.0,11,11,2007-01-05 19:04:51.0,0
3561,21980,2007-01-29 03:13:54.0,0,1,2007-01-14 04:25:17.0,0
29131,34670,2007-02-02 08:46:53.0,0,1,2007-01-06 14:34:39.0,0
4648,4770,2007-02-03 21:56:13.0,1,1,2007-01-06 12:12:05.0,0
3549,35746,2007-02-01 08:03:08.0,0,1,2007-01-10 18:52:54.0,0
237,36375,2007-02-03 18:46:14.0,1,1,2007-01-06 22:33:59.0,0
1299,34892,2007-02-02 05:12:07.0,10,10,2007-01-27 20:12:46.0,0
11486,1299,2007-01-04 02:51:54.0,1,1,2007-01-04 02:51:54.0,0
16998,22560,2007-02-03 21:10:22.0,0,1,2007-01-06 22:28:56.0,0
6453,9334,2007-02-04 00:34:59.0,1,1,2007-01-06 22:11:47.0,0
1239,10763,2007-02-03 23:15:48.0,1,1,2007-01-07 00:23:43.0,0
209,19717,2007-01-28 17:15:33.0,0,1,2007-01-13 12:34:25.0,0
1239,2165,2007-02-04 00:09:39.0,1,1,2007-01-07 00:26:51.0,0
701,12184,2007-02-03 20:01:16.0,1,1,2007-01-06 10:31:35.0,0
4355,11686,2007-02-03 21:41:24.0,14,15,2007-01-05 22:59:02.0,0
26230,21677,2007-02-03 21:18:22.0,1,10,2007-01-06 21:54:31.0,0
1257,34234,2007-02-04 00:19:12.0,1,1,2007-01-06 23:37:48.0,0
3356,15557,2007-02-04 00:28:49.0,0,1,2007-01-07 00:26:21.0,0
1668,10489,2007-01-29 21:36:20.0,36,36,2007-01-29 21:36:20.0,0
36607,174,2007-01-21 23:49:01.0,21,21,2007-01-21 23:49:01.0,0
16190,8447,2007-01-06 03:22:40.0,1,1,2007-01-06 03:22:40.0,0
12389,28947,2007-02-03 23:12:16.0,0,1,2007-01-07 00:18:26.0,0
12989,34783,2007-02-03 08:49:56.0,1,1,2007-01-12 10:45:03.0,0
9831,4845,2007-02-03 19:32:47.0,1,1,2007-01-07 00:28:49.0,0
6407,7610,2007-01-14 01:39:50.0,8,8,2007-01-16 01:23:39.0,0
1273,12713,2007-02-04 00:21:00.0,31,32,2007-01-07 00:24:55.0,0
15557,29322,2007-02-03 22:30:12.0,0,1,2007-01-06 23:58:17.0,0
1239,286,2007-02-04 00:34:04.0,1,1,2007-01-07 00:29:56.0,0
27524,6939,2007-01-11 07:58:58.0,1,1,2007-01-11 07:58:58.0,0
8196,16218,2007-01-18 22:22:29.0,1,1,2007-01-06 23:34:31.0,0
10910,3561,2007-02-03 16:33:51.0,1,1,2007-01-07 00:20:38.0,0
4323,3670,2007-02-03 16:46:44.0,0,17,2007-01-06 11:18:23.0,0
6663,12842,2007-02-03 20:57:14.0,0,1,2007-01-06 21:02:31.0,0
14744,11622,2007-02-03 16:09:31.0,0,1,2007-01-06 21:58:30.0,0
2914,30114,2007-02-03 16:44:04.0,1,1,2007-01-20 22:01:52.0,0
4755,18167,2007-02-03 18:36:54.0,1,1,2007-01-06 17:59:23.0,0
174,4648,2007-02-03 18:00:49.0,1,12,2007-01-06 09:31:29.0,0
1239,19258,2007-02-02 21:35:01.0,0,1,2007-01-05 12:38:40.0,0
7132,19575,2007-02-03 22:53:01.0,0,1,2007-01-06 14:26:12.0,0
5089,174,2007-02-04 00:29:04.0,0,104,2007-01-07 00:31:47.0,0
3216,21255,2007-02-03 18:51:16.0,21,21,2007-01-06 23:32:53.0,0
4323,35857,2007-01-11 17:32:59.0,1,1,2007-01-11 17:32:59.0,0
21156,35254,2007-02-03 09:02:56.0,1,1,2007-01-06 19:37:59.0,0
12859,31383,2007-02-03 16:16:55.0,0,1,2007-01-06 18:32:07.0,0
8426,21481,2007-02-03 23:48:16.0,1,1,2007-01-06 18:07:54.0,0
6539,11814,2007-02-03 15:05:08.0,0,5,2007-01-06 16:16:11.0,0
20766,24776,2007-02-03 11:14:21.0,1,1,2007-01-27 16:41:29.0,0
174,40173,2007-01-25 16:23:47.0,1,1,2007-01-05 23:18:44.0,0
35549,1299,2007-01-30 03:38:57.0,23,23,2007-01-30 03:38:57.0,0
12956,25462,2007-02-04 00:34:19.0,1,1,2007-01-07 00:31:27.0,0
3356,23010,2007-01-28 23:33:20.0,1,1,2007-01-28 23:33:20.0,0
5413,12956,2007-02-03 13:02:32.0,1,1,2007-01-07 00:30:49.0,0
1299,23549,2007-02-03 11:33:35.0,1,1,2007-01-06 22:22:12.0,0
701,13768,2007-02-03 21:16:19.0,0,1,2007-01-07 00:32:25.0,0
26309,18103,2007-02-04 00:21:52.0,0,4,2007-01-20 23:50:38.0,0
19116,30026,2007-01-25 22:03:10.0,1,1,2007-01-04 03:34:55.0,0
8358,21136,2007-02-03 22:58:37.0,1,1,2007-01-07 00:00:32.0,0
1239,23541,2007-02-04 00:16:41.0,1,36,2007-01-07 00:30:14.0,0
7018,18615,2007-02-03 22:05:50.0,1,1,2007-01-06 21:57:20.0,0
8220,20693,2007-02-02 22:16:49.0,0,1,2007-01-06 14:48:10.0,0
1239,14299,2007-02-03 23:56:26.0,0,1,2007-01-07 00:31:56.0,0
3356,14089,2007-02-02 03:20:29.0,1,10,2007-01-03 16:13:53.0,0
1273,13095,2007-02-03 17:14:33.0,57,57,2006-12-31 05:32:03.0,0
2914,24483,2007-02-03 12:51:02.0,1,1,2007-01-06 16:48:56.0,0
4230,23128,2007-02-03 19:14:27.0,1,1,2007-01-05 07:08:01.0,0
18872,14743,2007-02-03 11:50:57.0,1,1,2007-01-06 04:23:48.0,0
680,16097,2007-02-02 11:05:49.0,1,1,2007-01-06 20:44:47.0,0
4766,18161,2007-02-03 22:11:46.0,1,1,2007-01-06 22:16:18.0,0
3257,34505,2007-02-03 22:42:26.0,0,1,2007-01-06 20:46:28.0,0
5410,13193,2007-02-03 02:02:40.0,0,1,2007-01-04 00:46:41.0,0
9370,2914,2007-01-09 08:54:57.0,0,1,2007-01-04 16:53:06.0,0
8928,8990,2007-02-01 22:51:25.0,0,1,2007-01-04 06:48:18.0,0
6461,34054,2007-02-03 02:48:13.0,0,1,2007-01-06 22:03:37.0,0
10223,11001,2007-01-29 13:04:16.0,0,1,2007-01-06 14:53:05.0,0
20965,2602,2007-02-03 20:33:22.0,1,1,2007-01-06 11:52:09.0,0
9102,12850,2007-02-01 03:45:01.0,1,1,2007-01-05 14:28:44.0,0
17439,4755,2007-01-25 18:32:17.0,4,4,2007-01-10 19:13:01.0,0
11351,33176,2007-02-03 21:31:44.0,0,1,2007-01-06 23:00:54.0,0
6467,33623,2007-01-25 19:08:01.0,136,136,2007-01-25 19:08:01.0,0
13579,13591,2007-01-27 19:52:03.0,1,1,2007-01-05 22:58:32.0,0
3356,5078,2007-02-04 00:35:41.0,0,2,2007-01-07 00:29:14.0,0
8400,33983,2007-02-03 23:29:02.0,0,1,2007-01-07 00:05:37.0,0
4323,7459,2007-02-04 00:06:39.0,1,1,2007-01-07 00:19:11.0,0
1257,35041,2007-01-28 19:59:19.0,2,119,2007-02-03 18:34:27.0,0
3561,26484,2007-02-02 23:03:07.0,1,1,2007-01-06 15:53:15.0,0
32623,14985,2007-01-07 07:41:00.0,53,53,2007-01-08 15:46:04.0,0
5578,8620,2007-02-03 21:46:25.0,0,1,2007-01-06 23:50:09.0,0
4621,37932,2007-02-03 15:10:13.0,0,1,2007-01-06 18:16:14.0,0
1267,35146,2007-02-03 21:47:32.0,1,1,2007-01-06 16:42:54.0,0
2119,12874,2007-01-02 18:34:53.0,39,39,2007-01-02 18:34:53.0,0
18393,24198,2007-01-28 20:56:22.0,6,3122,2007-01-30 15:08:12.0,0
8220,29096,2007-02-03 11:59:23.0,1,1,2007-01-06 17:33:14.0,0
6450,4474,2007-01-04 23:07:46.0,12,12,2007-01-04 23:07:46.0,0
22867,14387,2007-01-30 04:40:25.0,1,4,2007-02-03 02:19:34.0,0
16000,13228,2007-01-19 12:23:24.0,10,10,2007-01-19 12:23:24.0,0
15833,21068,2007-02-02 15:08:24.0,1,1,2006-12-31 18:46:53.0,0
2828,3549,2007-02-01 21:17:26.0,4,105,2007-01-06 17:20:40.0,0
8001,31722,2007-01-07 19:24:38.0,62,62,2007-01-07 19:24:38.0,0
11908,1239,2007-02-03 19:49:58.0,1,85,2007-01-28 00:26:16.0,0
8452,701,2007-01-03 08:41:26.0,1,1,2007-01-03 08:41:26.0,0
9831,9346,2007-01-31 12:09:06.0,1,1,2007-01-01 18:43:18.0,0
4323,36182,2007-02-03 14:50:14.0,1,1,2007-01-07 00:08:54.0,0
680,35739,2007-02-02 17:06:35.0,1,1,2007-01-05 15:19:45.0,0
2715,1239,2007-01-08 12:35:26.0,4,4,2007-01-12 05:09:35.0,0
12874,3313,2007-02-03 22:20:01.0,0,1,2007-01-06 23:29:56.0,0
174,12267,2007-01-31 13:38:09.0,1,1,2007-01-05 01:19:28.0,0
8415,5377,2007-01-02 19:32:56.0,1,1,2007-01-03 03:07:46.0,0
9121,31365,2007-02-03 14:39:39.0,1,1,2007-01-07 00:28:20.0,0
7132,29542,2007-01-24 11:24:18.0,120,120,2007-01-06 10:54:00.0,0
174,21284,2007-01-28 20:21:16.0,148,148,2007-01-05 23:02:55.0,0
1103,702,2007-01-08 17:39:54.0,1,35,2007-01-08 18:16:38.0,0
4474,6450,2007-02-04 00:26:37.0,1,1,2007-01-07 00:29:25.0,0
17724,7693,2007-01-17 09:12:49.0,1,1,2007-01-17 09:12:49.0,0
7303,20255,2007-02-02 13:27:37.0,1,1,2007-01-20 05:38:30.0,0
7393,32423,2007-01-29 12:47:58.0,4,4,2007-01-20 20:20:49.0,0
12322,14361,2007-01-28 22:04:58.0,1,1,2007-01-26 16:10:16.0,0
6407,18650,2007-01-10 18:46:32.0,1,1,2007-01-10 18:46:32.0,0
7018,16544,2007-02-01 07:08:47.0,0,1,2007-01-06 14:54:12.0,0
3356,14471,2007-01-25 03:31:41.0,1,1,2007-01-05 11:55:20.0,0
3561,4181,2007-02-04 00:35:27.0,1,1,2007-01-06 22:11:32.0,0
209,20323,2007-01-31 17:03:24.0,1,1,2007-01-06 02:43:17.0,0
23504,4355,2007-02-03 21:41:24.0,0,1,2007-01-06 21:47:09.0,0
174,34396,2007-01-26 04:06:16.0,0,1,2007-01-05 03:50:07.0,0
209,32873,2007-01-31 09:31:41.0,1,1,2007-01-06 22:25:54.0,0
15598,286,2007-01-26 11:22:24.0,1,1,2007-01-06 09:13:47.0,0
10223,7486,2007-01-26 21:08:47.0,0,1,2007-01-06 11:10:17.0,0
701,35902,2007-01-16 20:10:47.0,1,1,2007-01-06 10:14:11.0,0
6517,33119,2007-02-02 06:50:26.0,1,1,2007-01-13 12:42:09.0,0
26554,32506,2007-02-02 16:13:44.0,0,1,2007-01-07 00:22:13.0,0
3561,30456,2007-02-03 22:53:14.0,1,1,2007-01-06 21:47:08.0,0
209,11690,2007-02-03 22:01:21.0,1,1,2007-01-06 21:19:28.0,0
2914,7018,2007-02-04 00:22:58.0,0,8,2007-01-07 00:00:31.0,0
701,1678,2007-02-03 20:16:25.0,1,1,2007-01-06 15:36:57.0,0
17685,2914,2007-01-28 11:54:58.0,1,1,2007-01-05 19:50:45.0,0
12956,9067,2007-01-30 15:59:20.0,12,16,2007-02-01 13:37:57.0,0
29614,33786,2007-02-03 18:43:03.0,0,1,2007-01-06 23:04:54.0,0
7018,17334,2007-02-04 00:19:27.0,1,4,2007-01-27 23:57:30.0,0
6389,12222,2007-02-03 16:53:19.0,0,1,2007-01-02 02:32:18.0,0
12129,14699,2007-02-03 10:22:51.0,1,1,2007-01-06 13:24:02.0,0
2711,4323,2007-02-04 00:14:21.0,15,29,2007-01-07 00:26:32.0,0
577,36030,2007-02-03 22:36:26.0,0,1,2007-01-06 22:48:00.0,0
35216,41611,2007-02-03 16:50:51.0,11,13,2007-01-06 08:02:18.0,0
12956,14777,2007-01-10 23:01:24.0,1,1,2007-01-05 11:29:23.0,0
5413,23352,2007-01-20 10:45:41.0,1,1,2007-01-20 10:45:41.0,0
18618,1239,2007-01-18 21:18:33.0,4,4,2007-01-10 07:36:47.0,0
3300,6461,2006-12-31 09:22:13.0,1,1,2006-12-31 09:22:13.0,0
10796,16765,2007-02-03 23:34:34.0,1,1,2007-01-06 13:11:40.0,0
174,21013,2007-02-03 18:00:49.0,0,1,2007-01-06 13:28:38.0,0
4713,173,2007-02-03 23:16:29.0,1,1,2007-01-06 23:34:46.0,0
8551,34886,2007-02-03 18:21:18.0,2,5,2007-01-06 20:31:55.0,0
29651,34168,2007-02-03 07:00:47.0,1,1,2007-01-06 11:21:39.0,0
28910,34250,2007-01-15 15:40:31.0,1,1,2007-01-06 15:15:00.0,0
701,26621,2007-02-03 21:49:43.0,1,1,2007-01-06 23:15:52.0,0
8359,22822,2007-01-13 10:12:56.0,1,1,2007-01-13 10:12:56.0,0
2854,20485,2007-02-04 00:13:41.0,1,1,2007-02-04 00:13:41.0,0
7018,33715,2007-02-03 15:15:11.0,0,1,2007-01-06 17:38:56.0,0
16463,701,2007-01-08 10:43:26.0,1,1,2007-01-06 01:16:42.0,0
3291,8928,2007-02-03 21:18:43.0,1,13,2007-01-06 22:16:00.0,0
1239,33144,2007-02-02 20:18:00.0,0,1,2007-01-04 14:03:35.0,0
11992,30068,2007-02-03 14:46:40.0,1,1,2007-01-06 17:36:59.0,0
209,14209,2007-02-04 00:34:59.0,0,1,2007-01-06 18:15:56.0,0
8047,32786,2007-01-27 03:15:37.0,1,1,2007-01-19 09:55:42.0,0
6746,13210,2007-02-04 00:22:31.0,0,1,2007-01-06 23:34:47.0,0
9132,41587,2007-02-03 05:21:29.0,3,3,2006-12-31 12:28:55.0,0
26608,15246,2007-02-03 23:54:08.0,0,1,2007-01-06 22:25:36.0,0
174,25525,2007-02-02 14:57:03.0,0,1,2007-01-13 05:34:04.0,0
9701,17858,2007-02-03 17:01:30.0,1,1,2007-01-06 22:31:29.0,0
25248,34095,2007-02-03 05:02:35.0,1,5,2007-01-05 22:49:11.0,0
29131,8421,2007-01-16 01:20:17.0,0,1,2007-01-06 16:07:02.0,0
11146,19262,2007-01-15 10:59:49.0,6,6,2007-01-15 10:59:49.0,0
209,1968,2007-02-03 23:49:53.0,1,1,2007-01-07 00:03:49.0,0
17227,7018,2007-02-02 12:13:04.0,2,9,2007-01-04 18:47:30.0,0
6453,18360,2007-02-03 11:45:10.0,0,1,2007-01-06 20:08:39.0,0
3307,1299,2007-02-04 00:34:59.0,0,1,2007-01-06 18:56:26.0,0
2914,9901,2007-02-04 00:24:51.0,1,3,2007-01-28 00:35:32.0,0
6453,8808,2007-01-21 02:31:39.0,29,29,2007-01-20 22:00:05.0,0
21488,35352,2007-02-03 16:19:17.0,1,1,2007-01-19 22:32:26.0,0
209,26811,2007-02-03 03:30:13.0,1,1,2007-01-06 22:44:31.0,0
24326,17479,2007-01-05 06:09:47.0,1,1,2007-01-05 06:27:23.0,0
5427,16097,2007-02-01 17:43:47.0,1,1,2007-01-04 12:17:59.0,0
24703,38931,2007-02-02 12:14:29.0,0,1,2007-01-07 01:36:06.0,0
9800,7018,2007-01-18 10:30:19.0,1,1,2007-01-18 10:30:19.0,0
16154,34055,2007-02-03 21:20:10.0,1,1,2007-01-07 00:15:17.0,0
10910,32895,2007-02-03 19:37:17.0,0,1,2007-01-05 23:09:22.0,0
1299,20638,2007-02-03 23:48:42.0,0,10,2007-01-06 23:01:44.0,0
11650,1239,2007-01-22 02:22:40.0,129,129,2007-01-22 02:22:40.0,0
209,16715,2007-02-02 22:10:59.0,0,1,2007-01-06 15:13:39.0,0
10789,26467,2007-01-22 05:55:37.0,4,4,2007-01-05 23:36:19.0,0
209,31015,2007-02-03 18:27:01.0,0,1,2007-01-06 22:20:47.0,0
7132,15703,2007-01-30 18:46:53.0,139,139,2007-01-30 18:46:53.0,0
2828,32932,2007-02-01 04:53:44.0,1,1,2007-02-03 23:41:29.0,0
8551,29299,2007-02-03 21:25:44.0,1,2,2007-01-06 19:32:30.0,0
702,790,2007-02-04 00:15:32.0,1,1,2007-01-07 00:24:11.0,0
12956,34655,2007-01-27 11:45:44.0,1,1,2007-01-02 00:33:21.0,0
9318,23583,2007-02-03 15:33:22.0,1,1,2007-01-06 18:00:32.0,0
27652,4230,2007-02-03 17:12:02.0,0,1,2007-01-06 21:46:20.0,0
5511,33774,2007-02-04 00:06:52.0,1,1,2007-01-06 22:37:05.0,0
3356,26759,2007-01-15 18:17:33.0,1,1,2007-01-01 11:45:49.0,0
4323,32081,2007-02-03 20:07:27.0,0,1,2007-01-06 09:34:42.0,0
14263,23122,2007-02-03 23:16:42.0,0,1,2007-01-06 23:23:47.0,0
5515,16259,2007-01-24 11:11:23.0,1,4,2007-01-05 11:12:52.0,0
20485,21298,2007-02-03 18:47:39.0,0,8,2007-01-06 21:08:17.0,0
7018,19334,2007-02-03 22:17:15.0,1,1,2007-01-06 23:35:25.0,0
31242,35112,2007-02-03 22:16:29.0,0,1,2007-01-06 07:05:35.0,0
18302,23585,2007-02-03 22:20:01.0,1,1,2007-01-06 22:46:32.0,0
5511,32034,2007-01-21 13:35:18.0,101,101,2007-01-21 13:35:18.0,0
24573,23884,2007-02-03 08:34:03.0,0,1,2007-01-13 23:07:43.0,0
3561,18872,2007-02-03 11:50:57.0,8,8,2007-02-03 11:50:57.0,0
1239,3571,2007-02-03 21:55:18.0,1,3,2007-01-06 17:50:44.0,0
13189,31507,2007-02-03 21:33:11.0,0,1,2007-01-06 21:16:25.0,0
209,4637,2007-02-04 00:31:31.0,1,164,2007-01-07 00:29:46.0,0
29049,41997,2007-01-28 09:47:29.0,0,1,2007-01-29 22:32:54.0,0
20791,3356,2007-02-03 09:24:43.0,1,1,2007-01-07 00:08:52.0,0
29415,3549,2007-01-16 04:15:32.0,1,1,2007-01-16 04:15:32.0,0
3561,23372,2007-01-05 12:54:02.0,2,2,2007-01-05 12:54:02.0,0
2914,31339,2007-01-27 07:33:25.0,2,2,2007-01-17 12:53:40.0,0
10457,13789,2007-01-17 02:04:59.0,87,87,2007-01-17 02:04:59.0,0
702,28763,2007-02-03 17:36:25.0,0,1,2007-01-06 04:29:47.0,0
2269,2200,2007-02-03 23:11:21.0,0,1,2007-01-07 00:29:56.0,0
174,5067,2007-02-03 19:24:59.0,1,1,2007-01-06 23:31:46.0,0
8756,29584,2006-12-31 04:32:51.0,1,1,2006-12-31 23:37:35.0,0
209,27408,2007-02-02 09:59:26.0,1,1,2007-01-06 19:02:15.0,0
701,22342,2007-02-03 21:36:32.0,1,1,2007-01-06 09:17:02.0,0
1239,32079,2007-02-03 05:41:33.0,1,1,2007-01-06 10:13:35.0,0
11172,6503,2007-02-02 17:04:45.0,0,55,2007-01-02 06:45:10.0,0
5078,21852,2007-02-01 10:41:12.0,6,6,2007-01-26 09:53:23.0,0
13101,20694,2007-02-04 00:18:17.0,1,1,2007-01-07 00:12:26.0,0
3356,10352,2007-02-04 00:18:45.0,0,1,2007-01-06 19:28:34.0,0
701,23474,2007-02-03 05:51:46.0,0,3,2007-01-06 13:04:49.0,0
701,11791,2007-02-02 19:19:06.0,0,1,2007-01-20 06:04:59.0,0
1299,291,2007-02-04 00:26:09.0,1,1,2007-01-07 00:29:46.0,0
8220,34082,2007-02-01 12:13:02.0,0,1,2007-01-06 00:28:37.0,0
6848,6770,2007-02-02 08:26:44.0,2,5,2007-01-05 04:16:30.0,0
12294,24962,2007-01-20 22:20:37.0,1,1,2007-01-20 22:20:37.0,0
15497,29663,2007-02-03 23:47:49.0,0,1,2007-01-06 13:50:25.0,0
1741,1739,2007-02-03 18:25:29.0,0,47,2007-02-03 18:25:29.0,0
4678,7473,2007-01-27 23:15:49.0,1,1,2007-01-12 05:22:02.0,0
7018,3392,2007-01-23 11:11:04.0,1,1,2007-01-25 02:22:01.0,0
558,31815,2007-02-03 16:45:51.0,0,1,2007-01-06 17:33:59.0,0
12976,28891,2007-01-24 15:40:11.0,1,1,2007-01-19 00:16:07.0,0
7473,10113,2007-01-23 06:41:06.0,1,1,2007-01-07 04:46:29.0,0
22773,1668,2007-02-04 00:29:57.0,0,25,2007-01-07 00:21:24.0,0
15945,35265,2007-02-03 22:27:54.0,0,1,2007-01-06 22:51:38.0,0
3602,14642,2007-01-22 19:12:14.0,0,1,2007-01-22 19:12:14.0,0
174,36475,2006-12-31 09:45:43.0,1,1,2007-01-06 21:43:00.0,0
1299,31613,2007-01-15 11:59:26.0,0,1,2007-01-01 22:19:03.0,0
721,6026,2007-02-04 00:34:19.0,0,1,2007-01-13 15:42:48.0,0
18734,594,2007-02-03 23:31:26.0,1,1,2007-01-07 00:31:26.0,0
3356,25220,2007-02-03 21:40:08.0,0,1,2007-01-06 23:24:05.0,0
3356,6280,2007-01-18 01:46:07.0,11,11,2007-01-04 00:14:51.0,0
26914,36588,2007-02-03 15:16:57.0,0,1,2007-01-06 06:26:19.0,0
11456,27396,2007-01-23 12:28:36.0,1,1,2007-01-03 19:42:37.0,0
2828,10970,2007-02-03 22:01:41.0,1,3,2007-01-06 23:47:25.0,0
35400,31094,2007-02-03 22:31:26.0,0,1,2007-01-07 00:22:42.0,0
209,26802,2007-02-03 08:35:56.0,0,4,2007-01-06 23:46:16.0,0
2119,16659,2007-01-31 11:29:22.0,114,114,2007-01-31 11:29:22.0,0
2874,25549,2007-01-08 02:41:32.0,23,23,2007-01-08 02:41:32.0,0
1239,17366,2007-02-03 13:16:08.0,0,1,2007-01-06 23:30:15.0,0
3549,29001,2007-02-03 16:48:31.0,0,1,2006-12-31 01:28:21.0,0
7132,18999,2007-02-03 10:35:43.0,6,10,2007-01-05 04:16:49.0,0
7132,11253,2007-02-02 04:42:46.0,0,1,2007-01-06 16:27:48.0,0
701,30160,2007-01-08 19:41:37.0,1,4,2007-01-06 22:26:11.0,0
19118,701,2007-01-13 00:22:40.0,2,5,2007-01-05 14:03:16.0,0
4766,23587,2007-02-03 23:39:55.0,1,13,2007-01-06 23:41:35.0,0
7132,30152,2007-02-03 01:09:03.0,2,3,2007-01-06 17:35:52.0,0
